,,Indent Received,,,,,,,,Indent Verification - Specification,,,,,,,,Check Store Availablity,,,,,,,,,Float RFQ,,,,,Received Techno Commercial Offer from Suppliers and Service Provider - Send the Technical Offer to Project/ Engineering Department | Comparision Sheet,,,,,Negotiation and Decision to be Taken,,,,,PO Creation,,,,,,Material Physically Received,,,,,,,,Material Inspection,,,,,Material Inspection and Material Quality Approved,,,,,Second Material Inspection,,,,,Third Material Inspection,,,,,,,Bill Creation (Convert to Bill),,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,U BOLT WITH NUT & WASHER 25 NB,24 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Kaushal,,11-11-2024 11:08,09-11-2024 17:06,Done,,0,,24,-24,NOT IN STOCK,11-11-2024 17:06,12-11-2024 10:04,Done,16:58:24,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,U BOLT WITH NUT & WASHER 40 NB,7 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Vikrant,,11-11-2024 11:08,09-11-2024 17:06,Done,,0,,7,-7,NOT IN STOCK,11-11-2024 17:06,12-11-2024 10:04,Done,16:58:24,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"REDUCER-1"" X 1-1/2"" BSP",5 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Vikrant,,11-11-2024 11:08,09-11-2024 17:07,Done,,0,,5,-5,NOT IN STOCK,11-11-2024 17:07,12-11-2024 10:04,Done,16:57:32,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"SOCKET-1-1/2"" BSP",8 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Vikrant,,11-11-2024 11:08,09-11-2024 17:07,Done,,01 NOS,1,8,-7,STOCK,11-11-2024 17:07,12-11-2024 10:04,Done,16:57:32,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"HEX EQUAL NIPPLE-1-1/2"" BSP",9 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Vikrant,,11-11-2024 11:08,09-11-2024 17:07,Done,,0,,9,-9,NOT IN STOCK,11-11-2024 17:07,12-11-2024 10:04,Done,16:57:40,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"BALL VALVE-1-1/2"" BSP -GUN METAL",4 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Vikrant,,11-11-2024 11:08,09-11-2024 17:07,Done,,0,,4,-4,NOT IN STOCK,11-11-2024 17:07,12-11-2024 10:04,Done,16:57:40,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"EQUAL TEE-1-1/2 "" X 1-1/2"" BSP",2 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:05,Done,,0,,2,-2,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:04,Done,16:59:47,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"EQUAL HEX NIPPLE-1/4"" BSP",26 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:05,Done,,0,,26,-26,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:04,Done,16:59:47,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"FLEXIBLE HOSE-1/4"" BSP X 800 MM LONG.(BREADED HOSE WITH BRASS SOCKETS)",14 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:05,Done,,0,,14,-14,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:04,Done,16:59:55,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"BALL VALVE-1/4"" BSP-GUN METAL",14 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:05,Done,,0,,14,-14,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:04,Done,16:59:55,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"UNEQUAL NIPPLE-1/4"" X 1"" BSP",14 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:05,Done,,0,,14,-14,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:04,Done,16:59:55,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"UNEQUAL TEE-1-1/2"" X 1/4"" BSP",14 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:05,Done,,0,,14,-14,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:05,Done,17:00:02,,15-11-2024 10:05,,,-48:35:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"PIPE-1/4"" x 75 LONG",1 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:05,Done,,01 NOS,1,1,0,STOCK,11-11-2024 17:05,12-11-2024 10:05,Done,17:00:02,,15-11-2024 10:05,,,-48:35:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"SOCKET-1/4"" BSP",1 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:04,Done,,01 NOS,1,1,0,STOCK,11-11-2024 17:04,12-11-2024 10:05,Done,17:01:10,,15-11-2024 10:05,,,-48:35:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"NIPPLE-1/4"" BSP",3 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:04,Done,,0,,3,-3,NOT IN STOCK,11-11-2024 17:04,12-11-2024 10:05,Done,17:01:10,,15-11-2024 10:05,,,-48:35:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"PLUG-1"" BSP",5 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:04,Done,,0,,5,-5,NOT IN STOCK,11-11-2024 17:04,12-11-2024 10:05,Done,17:01:10,,15-11-2024 10:05,,,-48:35:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"PLUG - 1 -1/2"" BSP",2 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 17:05,Done,,02 NOS,2,2,0,STOCK,11-11-2024 17:05,12-11-2024 10:05,Done,17:00:18,,15-11-2024 10:05,,,-48:35:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:06,I-244,SANJAY SINGH,Job-32485,SCL RAS,ISA 25X25X3,1500 MTR,11-Nov-24,,Ready-Made,11-11-2024 11:06,11-11-2024 11:06,09-11-2024 17:09,Accepted,,,Vikrant,,11-11-2024 11:09,09-11-2024 18:55,Done,,0,,1500,-1500,NOT IN STOCK,11-11-2024 11:55,12-11-2024 10:05,Done,22:10:18,,13-11-2024 10:05,,,-0:35:41,,,,,,,,,,,,,11-11-2024 15:00,,,,42:29:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:10,I-245,RJB,Job-FOR Abu,FOR Abu,CON-FABRICATION-MS HINGE PIN DIA13MM-LENGTH-190MM,100 NOS,11-Nov-24,,Ready-Made,11-11-2024 11:10,11-11-2024 11:10,09-11-2024 17:25,Accepted,,,Vikrant,,11-11-2024 11:25,09-11-2024 18:54,Done,,0,,100,-100,NOT IN STOCK,11-11-2024 11:54,12-11-2024 10:05,Done,22:11:25,,13-11-2024 10:05,,,-0:35:41,,,,,,,,,,,,,11-11-2024 15:00,12-11-2024 14:44,,12-11-2024 14:44,23:44:19,Partially Received,Noida,66 NOS RECIEVED,13-11-2024 08:44,,,00:45:19,,13-11-2024 08:44,,,00:45:19,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,PIPE CLASS B- 25 NB,16500 MTR,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:06,Accepted,,,Vikrant,,11-11-2024 12:06,09-11-2024 19:12,Done,,0,,16500,-16500,NOT IN STOCK,11-11-2024 19:12,12-11-2024 10:05,Done,14:53:39,,15-11-2024 10:05,,,-48:35:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,"FLEXIBLE HOSE-1/4""BSP X 800MM LG.-BREADED HOSE WITH BRASS SOCKET",14 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:06,Accepted,,,Vikrant,,11-11-2024 12:06,09-11-2024 19:12,Done,,0,,14,-14,NOT IN STOCK,11-11-2024 19:12,12-11-2024 10:19,Done,15:07:52,,15-11-2024 10:19,,,-48:49:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,"EQUAL NIPPLE-1""BSP",14 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:06,Accepted,,,Vikrant,,11-11-2024 12:06,09-11-2024 19:12,Done,,0,,14,-14,NOT IN STOCK,11-11-2024 19:12,12-11-2024 10:05,Done,14:53:46,,15-11-2024 10:05,,,-48:35:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,"BALL VALVE-1""BSP-GUN METAL",17 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:06,Accepted,,,Vikrant,,11-11-2024 12:06,09-11-2024 19:12,Done,,0,,17,-17,NOT IN STOCK,11-11-2024 19:12,12-11-2024 10:05,Done,14:53:55,,15-11-2024 10:05,,,-48:35:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,"SOCKET-1/4""BSP",14NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:06,Accepted,,,Vikrant,,11-11-2024 12:06,09-11-2024 19:12,Done,,14 NOS,14,14,0,STOCK,11-11-2024 19:12,12-11-2024 10:05,Done,14:53:55,,15-11-2024 10:05,,,-48:35:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,"EQUAL TEE-1""WP",15 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:07,Accepted,,,Vikrant,,11-11-2024 12:07,09-11-2024 19:13,Done,,0,,15,-15,NOT IN STOCK,11-11-2024 19:13,12-11-2024 10:06,Done,14:53:04,,15-11-2024 10:06,,,-48:36:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,EQUAL ELBOW 90DEG,3 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:07,Accepted,,,Vikrant,,11-11-2024 12:07,09-11-2024 19:13,Done,,0,,3,-3,NOT IN STOCK,11-11-2024 19:13,12-11-2024 10:06,Done,14:53:04,,15-11-2024 10:06,,,-48:36:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,"REDUCER-1"" X 1-1/2"" WP",3 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:07,Accepted,,,Vikrant,,11-11-2024 12:07,09-11-2024 19:13,Done,,0,,3,-3,NOT IN STOCK,11-11-2024 19:13,12-11-2024 10:06,Done,14:53:04,,15-11-2024 10:06,,,-48:36:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,"EQUAL NIPPLE- 1-1/2""BSP",3 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:07,Accepted,,,Vikrant,,11-11-2024 12:07,09-11-2024 19:13,Done,,03 NOS,3,3,0,STOCK,11-11-2024 19:13,12-11-2024 10:06,Done,14:53:04,,15-11-2024 10:06,,,-48:36:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,U BOLT WITH NUT & WASHER 25NB,30 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:07,Accepted,,,Mon,,11-11-2024 12:07,09-11-2024 19:13,Done,,0,,30,-30,NOT IN STOCK,11-11-2024 19:13,12-11-2024 10:20,Done,15:07:08,,15-11-2024 10:20,,,-48:50:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,"PLUG- 1""BSP",2 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:07,Accepted,,,Mon,,11-11-2024 12:07,09-11-2024 19:13,Done,,02 NOS,2,2,0,STOCK,11-11-2024 19:13,12-11-2024 10:20,Done,15:07:08,,15-11-2024 10:20,,,-48:50:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,"UNEQUAL NIPPLE-1-1/4"" BSP",14 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:07,Accepted,,,Vikrant,,11-11-2024 12:07,09-11-2024 19:13,Done,,0,,14,-14,NOT IN STOCK,11-11-2024 19:13,12-11-2024 10:20,Done,15:07:08,,15-11-2024 10:20,,,-48:50:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 17:33,I-246,SR,2094,Mol-Kiln,"EQUAL NIPPLE 1/4""BSP",14 NOS,04-Dec-24,,Tailor-Made,11-11-2024 11:33,11-11-2024 11:33,09-11-2024 18:07,Accepted,,,Vikrant,,11-11-2024 12:07,09-11-2024 19:13,Done,,0,,14,-14,NOT IN STOCK,11-11-2024 19:13,12-11-2024 10:20,Done,15:07:14,,15-11-2024 10:20,,,-48:50:41,,,,,,,,,,,,,04-12-2024 15:00,,,,-509:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
